composer,piece_id,title,source,perf_midi_file,orig_midi_file,annot_file,aligned,duration,split,n_notes
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/KimBenjamin04.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/KimBenjamin04_annotations.txt,True,147.49849650208333,test,2158
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/LuoJ08M.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/LuoJ08M_annotations.txt,True,136.203125,test,2124
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/Mordvinov04.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/Mordvinov04_annotations.txt,True,152.67612937500002,test,2141
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/Na_2006_02.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/Na_2006_02_annotations.txt,True,134.9277496875,test,2125
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/Staupe02.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/Staupe02_annotations.txt,True,138.6537075,test,2136
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/WuuE06M.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/WuuE06M_annotations.txt,True,150.65,test,2089
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/Yarden04.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/Yarden04_annotations.txt,True,158.34519421875,test,2095
Chopin,180,ASAP_Etudes_op_10_12,ASAP,asap/Chopin/Etudes_op_10/12/ZhangYunling02M.mid,asap/Chopin/Etudes_op_10/12/midi_score.mid,asap/Chopin/Etudes_op_10/12/ZhangYunling02M_annotations.txt,True,138.18489583333331,test,2134
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/Hebert03M.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/Hebert03M_annotations.txt,True,70.71223958333333,validation,1391
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/JeonH02M.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/JeonH02M_annotations.txt,True,82.08958333333334,validation,1375
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/JiaXin01.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/JiaXin01_annotations.txt,True,77.79773203125,validation,1436
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/KaiRuiR06.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/KaiRuiR06_annotations.txt,True,78.99457912499999,validation,1418
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/Kavalerova02.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/Kavalerova02_annotations.txt,True,85.40856843750001,validation,1366
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/MERJAN02.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/MERJAN02_annotations.txt,True,81.79692675,validation,1467
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/ParkJ02.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/ParkJ02_annotations.txt,True,81.02422453125,validation,1367
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/Shi01.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/Shi01_annotations.txt,True,86.62785140625,validation,1373
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/Shi02.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/Shi02_annotations.txt,True,84.7889109375,validation,1359
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/TOIVIO02.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/TOIVIO02_annotations.txt,True,85.78944412499999,validation,1408
Chopin,181,ASAP_Etudes_op_10_2,ASAP,asap/Chopin/Etudes_op_10/2/YeSijing03.mid,asap/Chopin/Etudes_op_10/2/midi_score.mid,asap/Chopin/Etudes_op_10/2/YeSijing03_annotations.txt,True,79.49644828125001,validation,1322
Chopin,182,ASAP_Etudes_op_10_3,ASAP,asap/Chopin/Etudes_op_10/3/SunMeiting08.mid,asap/Chopin/Etudes_op_10/3/midi_score.mid,asap/Chopin/Etudes_op_10/3/SunMeiting08_annotations.txt,True,255.78179549999996,train,1931
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/ADIG02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/ADIG02_annotations.txt,True,124.27634278541666,train,2272
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Arciglione04.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Arciglione04_annotations.txt,True,127.152650625,train,2264
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/BLINOV03.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/BLINOV03_annotations.txt,True,131.41948410625,train,2284
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Day02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Day02_annotations.txt,True,118.05009562500001,train,2204
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Duepree02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Duepree02_annotations.txt,True,126.93764015625001,train,2231
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Duepree06M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Duepree06M_annotations.txt,True,124.8359375,train,2239
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Dulu02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Dulu02_annotations.txt,True,118.95554343750001,train,2238
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/EVSTIO02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/EVSTIO02_annotations.txt,True,120.93660904791666,train,2212
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Fung02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Fung02_annotations.txt,True,117.70554468750001,train,2238
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/GORDEL02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/GORDEL02_annotations.txt,True,134.87887561041666,train,2244
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/JiaRan_2009_02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/JiaRan_2009_02_annotations.txt,True,115.74641203125,train,2228
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Katyukova02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Katyukova02_annotations.txt,True,114.37355015625,train,2218
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Knoll03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Knoll03M_annotations.txt,True,111.89973958333333,train,2254
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Kurz03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Kurz03M_annotations.txt,True,122.41536458333333,train,2367
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/LeeSH03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/LeeSH03M_annotations.txt,True,115.68020833333333,train,2230
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/MATSUM02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/MATSUM02_annotations.txt,True,123.43791074999999,train,2230
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Richardson_2013_03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Richardson_2013_03M_annotations.txt,True,119.15625,train,2306
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Sladek03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Sladek03M_annotations.txt,True,116.07552083333333,train,2271
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Yi03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Yi03M_annotations.txt,True,124.14713541666666,train,2235
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/ZhangE03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/ZhangE03M_annotations.txt,True,112.64166666666667,train,2183
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/ZhaoA03M.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/ZhaoA03M_annotations.txt,True,123.10312499999999,train,2283
Chopin,183,ASAP_Etudes_op_10_4,ASAP,asap/Chopin/Etudes_op_10/4/Zuber02.mid,asap/Chopin/Etudes_op_10/4/midi_score.mid,asap/Chopin/Etudes_op_10/4/Zuber02_annotations.txt,True,113.72985421875,train,2222
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/Bach02.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/Bach02_annotations.txt,True,86.2739521875,train,1659
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/Feiner_2006_02.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/Feiner_2006_02_annotations.txt,True,108.46543640625,train,1620
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/KimEunhae04.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/KimEunhae04_annotations.txt,True,97.47452859375001,train,1622
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/Koshoeva02.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/Koshoeva02_annotations.txt,True,102.89786718750001,train,1615
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/LIAO03.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/LIAO03_annotations.txt,True,104.36528024999998,train,1617
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/LiA03M.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/LiA03M_annotations.txt,True,92.29791666666667,train,1618
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/LiC02M.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/LiC02M_annotations.txt,True,95.99479166666667,train,1607
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/Rozanski03.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/Rozanski03_annotations.txt,True,103.85539828125,train,1620
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/Tario02.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/Tario02_annotations.txt,True,101.77206703125,train,1671
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/USHIKI03.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/USHIKI03_annotations.txt,True,83.31385678749999,train,1552
Chopin,184,ASAP_Etudes_op_10_5,ASAP,asap/Chopin/Etudes_op_10/5/ZhangW03M.mid,asap/Chopin/Etudes_op_10/5/midi_score.mid,asap/Chopin/Etudes_op_10/5/ZhangW03M_annotations.txt,True,100.11354166666666,train,1650
Chopin,185,ASAP_Etudes_op_10_7,ASAP,asap/Chopin/Etudes_op_10/7/ChenL02.mid,asap/Chopin/Etudes_op_10/7/midi_score.mid,asap/Chopin/Etudes_op_10/7/ChenL02_annotations.txt,True,88.19569171875,train,1717
Chopin,185,ASAP_Etudes_op_10_7,ASAP,asap/Chopin/Etudes_op_10/7/Namirovsky02.mid,asap/Chopin/Etudes_op_10/7/midi_score.mid,asap/Chopin/Etudes_op_10/7/Namirovsky02_annotations.txt,True,85.9748071875,train,1765
Chopin,185,ASAP_Etudes_op_10_7,ASAP,asap/Chopin/Etudes_op_10/7/SINKEV03.mid,asap/Chopin/Etudes_op_10/7/midi_score.mid,asap/Chopin/Etudes_op_10/7/SINKEV03_annotations.txt,True,87.846066,train,1788
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/BENABD02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/BENABD02_annotations.txt,True,139.33185392708333,train,2345
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Benabdallah02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Benabdallah02_annotations.txt,True,138.103494375,train,2328
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/CHOE01.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/CHOE01_annotations.txt,True,149.063662825,train,2356
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/ChenJie03.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/ChenJie03_annotations.txt,True,159.9015495,train,2318
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/FONG02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/FONG02_annotations.txt,True,133.87460506875,train,2333
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Georgieva03.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Georgieva03_annotations.txt,True,133.80061406250002,train,2354
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/IVLEVA02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/IVLEVA02_annotations.txt,True,142.94536987499998,train,2304
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Kwok02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Kwok02_annotations.txt,True,154.25865984375,train,2331
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/KyykhynenT09M.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/KyykhynenT09M_annotations.txt,True,152.52994791666666,train,2351
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/LeeEunjin02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/LeeEunjin02_annotations.txt,True,148.96352625,train,2327
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/LeeHwakyu02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/LeeHwakyu02_annotations.txt,True,142.70257047916664,train,2319
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/LeeJisun02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/LeeJisun02_annotations.txt,True,137.374862625,train,2306
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/LiuLangning02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/LiuLangning02_annotations.txt,True,131.837475,train,2324
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Lou03M.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Lou03M_annotations.txt,True,147.33723958333331,train,2327
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/LuEric03M.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/LuEric03M_annotations.txt,True,127.37369791666666,train,2330
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Masycheva02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Masycheva02_annotations.txt,True,142.179345,train,2356
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/MiyashitaM05M_annotations.txt,True,141.109375,train,2339
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/ParkH02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/ParkH02_annotations.txt,True,148.32383671875002,train,2365
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Rizikov03M.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Rizikov03M_annotations.txt,True,152.36197916666666,train,2331
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/SCHU03.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/SCHU03_annotations.txt,True,122.58938194999999,train,2311
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Sekino03.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Sekino03_annotations.txt,True,147.1713271875,train,2320
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Shilyaev02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Shilyaev02_annotations.txt,True,140.68094906250002,train,2351
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Soukhovetski02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Soukhovetski02_annotations.txt,True,150.5367084375,train,2321
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Tak02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Tak02_annotations.txt,True,134.000934375,train,2352
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Tetzloff02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Tetzloff02_annotations.txt,True,152.79498609375,train,2264
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Tetzloff07M.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Tetzloff07M_annotations.txt,True,136.60416666666666,train,2239
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/YOU02.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/YOU02_annotations.txt,True,150.59172974999998,train,2343
Chopin,186,ASAP_Etudes_op_10_8,ASAP,asap/Chopin/Etudes_op_10/8/Zhou03M.mid,asap/Chopin/Etudes_op_10/8/midi_score.mid,asap/Chopin/Etudes_op_10/8/Zhou03M_annotations.txt,True,133.58333333333331,train,2316
Chopin,187,ASAP_Etudes_op_25_1,ASAP,asap/Chopin/Etudes_op_25/1/Erice03.mid,asap/Chopin/Etudes_op_25/1/midi_score.mid,asap/Chopin/Etudes_op_25/1/Erice03_annotations.txt,True,140.08533,train,2222
Chopin,187,ASAP_Etudes_op_25_1,ASAP,asap/Chopin/Etudes_op_25/1/LeeN03M.mid,asap/Chopin/Etudes_op_25/1/midi_score.mid,asap/Chopin/Etudes_op_25/1/LeeN03M_annotations.txt,True,140.303125,train,2066
Chopin,187,ASAP_Etudes_op_25_1,ASAP,asap/Chopin/Etudes_op_25/1/TongB02M.mid,asap/Chopin/Etudes_op_25/1/midi_score.mid,asap/Chopin/Etudes_op_25/1/TongB02M_annotations.txt,True,150.07708333333332,train,1937
Chopin,187,ASAP_Etudes_op_25_1,ASAP,asap/Chopin/Etudes_op_25/1/TuanS04M.mid,asap/Chopin/Etudes_op_25/1/midi_score.mid,asap/Chopin/Etudes_op_25/1/TuanS04M_annotations.txt,True,145.55416666666667,train,1978
Chopin,187,ASAP_Etudes_op_25_1,ASAP,asap/Chopin/Etudes_op_25/1/Wong03M.mid,asap/Chopin/Etudes_op_25/1/midi_score.mid,asap/Chopin/Etudes_op_25/1/Wong03M_annotations.txt,True,140.63020833333331,train,2110
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Ahn02.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Ahn02_annotations.txt,True,251.71315640625002,validation,3638
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/DANILO02.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/DANILO02_annotations.txt,True,248.15311409999998,validation,3653
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Goh01.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Goh01_annotations.txt,True,235.11728625,validation,3657
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Guo02M.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Guo02M_annotations.txt,True,243.77864583333331,validation,3615
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/KorchinskayaKogan03_annotations.txt,True,229.27193953125,validation,3648
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/McNamara03.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/McNamara03_annotations.txt,True,229.41216375000002,validation,3701
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Ozel05M.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Ozel05M_annotations.txt,True,250.22265625,validation,3527
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Shelest01.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Shelest01_annotations.txt,True,244.83682781250002,validation,3738
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Shybayeva01.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Shybayeva01_annotations.txt,True,261.992259375,validation,3544
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/WangA03M.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/WangA03M_annotations.txt,True,237.46666666666667,validation,3386
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Zagalskaia03.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Zagalskaia03_annotations.txt,True,255.90519281250002,validation,3504
Chopin,188,ASAP_Etudes_op_25_10,ASAP,asap/Chopin/Etudes_op_25/10/Zhao02.mid,asap/Chopin/Etudes_op_25/10/midi_score.mid,asap/Chopin/Etudes_op_25/10/Zhao02_annotations.txt,True,266.52350484375,validation,3523
Chopin,189,ASAP_Etudes_op_25_11,ASAP,asap/Chopin/Etudes_op_25/11/ChenS02.mid,asap/Chopin/Etudes_op_25/11/midi_score.mid,asap/Chopin/Etudes_op_25/11/ChenS02_annotations.txt,True,212.1231853125,train,3218
Chopin,189,ASAP_Etudes_op_25_11,ASAP,asap/Chopin/Etudes_op_25/11/Gorucan02.mid,asap/Chopin/Etudes_op_25/11/midi_score.mid,asap/Chopin/Etudes_op_25/11/Gorucan02_annotations.txt,True,242.59190484375,train,3272
Chopin,189,ASAP_Etudes_op_25_11,ASAP,asap/Chopin/Etudes_op_25/11/Guzman04.mid,asap/Chopin/Etudes_op_25/11/midi_score.mid,asap/Chopin/Etudes_op_25/11/Guzman04_annotations.txt,True,209.28664968750002,train,3506
Chopin,189,ASAP_Etudes_op_25_11,ASAP,asap/Chopin/Etudes_op_25/11/HouMiao_2009_02.mid,asap/Chopin/Etudes_op_25/11/midi_score.mid,asap/Chopin/Etudes_op_25/11/HouMiao_2009_02_annotations.txt,True,223.2823621875,train,3248
